"_id._bsontype","_id.id","","state","pellrecip.2008","pellrecip.2009","pellrecip.2010","pellrecip.2011","pellrecip.2012","pellrecip.2013","pellrecip.2014","pellrecip.2015","pellrecip.2016","pellrecip.2017","pelldisburse.2008","pelldisburse.2009","pelldisburse.2010","pelldisburse.2011","pelldisburse.2012","pelldisburse.2013","pelldisburse.2014","pelldisburse.2015","pelldisburse.2016","pelldisburse.2017","teachdisburse.2008","teachdisburse.2009","teachdisburse.2010","teachdisburse.2011","teachdisburse.2012","teachdisburse.2013","teachdisburse.2014","teachdisburse.2015","teachdisburse.2016","teachdisburse.2017","teachrecip.2008","teachrecip.2009","teachrecip.2010","teachrecip.2011","teachrecip.2012","teachrecip.2013","teachrecip.2014","teachrecip.2015","teachrecip.2016","teachrecip.2017","iraqrecip.2010","iraqrecip.2011","iraqrecip.2012","iraqrecip.2013","iraqrecip.2014","iraqrecip.2015","iraqrecip.2016","iraqrecip.2017","iraqdisburse.2010","iraqdisburse.2011","iraqdisburse.2012","iraqdisburse.2013","iraqdisburse.2014","iraqdisburse.2015","iraqdisburse.2016","iraqdisburse.2017","acgrecip.2008","acgrecip.2009","acgrecip.2010","acgdisburse.2008","acgdisburse.2009","acgdisburse.2010","smartrecip.2008","smartrecip.2009","smartrecip.2010","smartdisburse.2008","smartdisburse.2009","smartdisburse.2010","seogrecip.2006","seogrecip.2007","seogrecip.2008","seogrecip.2009","seogrecip.2010","seogrecip.2011","seogrecip.2012","seogrecip.2013","seogrecip.2014","seogrecip.2015","seogrecip.2016","seogdisburse.2006","seogdisburse.2007","seogdisburse.2008","seogdisburse.2009","seogdisburse.2010","seogdisburse.2011","seogdisburse.2012","seogdisburse.2013","seogdisburse.2014","seogdisburse.2015","seogdisburse.2016","workrecip.2006","workrecip.2007","workrecip.2008","workrecip.2009","workrecip.2010","workrecip.2011","workrecip.2012","workrecip.2013","workrecip.2014","workrecip.2015","workrecip.2016","workdisburse.2006","workdisburse.2007","workdisburse.2008","workdisburse.2009","workdisburse.2010","workdisburse.2011","workdisburse.2012","workdisburse.2013","workdisburse.2014","workdisburse.2015","workdisburse.2016","pellperc.2007","pellperc.2008","pellperc.2009","pellperc.2010","pellperc.2011","pellperc.2012","pellperc.2013","pellperc.2014","pellperc.2015","pellperc.2016","avepell.2007","avepell.2008","avepell.2009","avepell.2010","avepell.2011","avepell.2012","avepell.2013","avepell.2014","avepell.2015","avepell.2016","statelocalaidperc.2007","statelocalaidperc.2008","statelocalaidperc.2009","statelocalaidperc.2010","statelocalaidperc.2011","statelocalaidperc.2012","statelocalaidperc.2013","statelocalaidperc.2014","statelocalaidperc.2015","statelocalaidperc.2016","avestatelocalaid.2007","avestatelocalaid.2008","avestatelocalaid.2009","avestatelocalaid.2010","avestatelocalaid.2011","avestatelocalaid.2012","avestatelocalaid.2013","avestatelocalaid.2014","avestatelocalaid.2015","avestatelocalaid.2016","state_abbrev","name","path"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,75]}",,"NC",166509,72657,79757,264435,259246,254979,244685,223644,211968,207713,496917261.98,114873553.64,131695058.33,944853187.71,925173708.48,914732088.31,888754749.16,826489726.41,784650260.43,829236399.34,379122,51375,65000,1351890,1238405,913211.2,816584.3,656477.3,555243.8,509447,119,26,31,419,391,304,255,217,181,164,1,2,4,7,5,4,4,3,2775,11100,15987,34926.43,20922.36,21528.3,18954.01,16534.56,15235,1849,1880,11610752.11,1004354.12,1058813.39,1320,147,193,4302712.5,386586,406244,26852,25394,26047,27788,28539,30959,30609,30705,32048,29983,30048,23764021,23817069,22576001,23535830,22272044,21227976,21282715,21031896,22654779,22942523,23184579,17780,17462,17078,18798,18988,19343,17605,18048,18023,17789,17602,21705157,22377755,23283073,27850551,27338714,27902814,26215103,26181231,25562251,25645620,26684093,0.338069077009494,0.338069077009494,0.418356858124201,0.47271575245041,0.479388501163177,0.460943349139007,0.461226782204036,0.456058893195521,0.439378695370536,0.437681238715325,3597.31086886043,3597.31086886043,4315.51342362318,4506.73665782203,4312.64222727525,4340.11042088166,4469.04499724566,4529.100185912,4564.98481806775,4552.08734920933,0.379402940088504,0.379402940088504,0.368942261889839,0.356790027672175,0.3166234629445,0.29554857945963,0.287666653294286,0.284224267872524,0.290020259933569,0.295590085900312,3689.22308886722,3689.22308886722,3195.01236749117,3071.89540446506,2799.97879754807,2969.37122794542,3010.63717924879,3012.32023296558,3100.39856484342,3114.10277649236,"NC","North Carolina","north_carolina"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,76]}",,"ND",11304,2545,3229,14731,13437,12653,11930,11152,11089,11605,34309213.63,3845197.84,4892497.96,52389726.85,47867607.93,45599790.44,43360190.29,41246650.99,41350423.8,45789948.03,269110,22128,22680,392800,328470,311920.2,339883.8,223743,192804,140557,83,19,20,124,112,111,119,85,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,39,43,963300,17577,27433,155,16,19,461307.24,32000,30500,5299,4942,4658,5870,4612,4439,5089,7136,8042,7700,7563,3815498,3720458,3669585,3865755,3409524,3234919,3701163,3543677,3614665,3409050,3763866,2895,2634,2500,2521,2421,2289,2061,2138,1981,1974,1875,3222286,3075371,3098387,3408758,3131451,2902315,2688527,2923727,2793002,2892233,2690936,0.257056451612903,0.257056451612903,0.313162393162393,0.345828698553949,0.319348359741129,0.2959229390681,0.284849190637009,0.278276481149013,0.260233573198065,0.270452130799197,3202.4348583878,3202.4348583878,3901.66666666667,3906.99035059505,3867.67190775681,3946.86449659349,3908.20441537204,3935.42322580645,4030.19945602901,4042.28502837189,0.138104838709677,0.138104838709677,0.221652421652422,0.309010011123471,0.273488060700736,0.281586021505376,0.290671945964831,0.29311789347696,0.310959065707208,0.306339275174123,1051.27818329278,1051.27818329278,1441.47146529563,1643.95032397408,1848.41778865769,1909.70684168656,2014.96314102564,2021.22376480196,2217.96623672231,2112.57379576108,"ND","North Dakota","north_dakota"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,77]}",,"NE",29875,11381,12527,48161,45690,42919,41152,36840,35457,36262,80868068.32,15380543.89,16839610.96,155707347.14,148819178.72,142894705.3,138878873.57,126762060.71,123073385.93,135199093.27,515885,137556,126332,1007663,916434,929023.37,1096057.4,955183.48,842020.3,911624.5,154,87,77,315,288,298,351,323,279,297,0,0,0,1,1,1,0,1,0,0,0,5238,5311,5382,0,1382.32,3611,719,610,2839667.24,297374.75,195177,368,57,49,1143273,116253,89261,8703,8182,7825,7661,7127,6577,9536,9364,9014,8302,7703,6162618,6373957,5687074,5714948,5218668,5018722,5587292,5506915,5773587,5769359,5772617,4887,4650,4465,4642,4447,4422,3989,4018,3827,3852,3609,5697591,5660232,5694774,6230062,5972796,6170152,5860596,5976704,5606024,5844899,5817627,0.316268423403305,0.316268423403305,0.389120885080536,0.3899866720751,0.384311613713875,0.381338496913954,0.380270996378928,0.374043537576369,0.352781954887218,0.342018779342723,3169.38234774934,3169.38234774934,3848.45017421603,3806.25958395245,3806.74544605325,3892.78387813393,3982.87206266319,4048.40263241357,4019.56692242114,4063.86547700755,0.171505136221527,0.171505136221527,0.190899723412333,0.162484788781364,0.159995213307007,0.172213481786276,0.18198808550403,0.181327480870752,0.169503759398496,0.163556338028169,1254.62239583333,1254.62239583333,1280.68068181818,1219.62803138374,1335.95512341062,1344.34715390021,1298.24775353017,1472.15538109257,1639.73491838183,1706.34373878723,"NE","Nebraska","nebraska"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,78]}",,"NH",14100,4160,4753,24289,28628,35666,46207,53922,51489,60951,39372134.28,4958800.64,5121707.73,76363944.26,85546773.93,100046209.64,121845792.29,136396554.69,123781961.58,163845717.93,33000,107000,100000,248500,252169,291521,168315,108770,62419,40982,12,33,49,76,78,91,49,36,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,178,186,1526376.06,101329.09,88829.02,176,58,75,617984,82741,127355,8536,7635,7920,9338,10470,10364,10830,11120,10957,10577,9139,8309989,7821409,7869570,8035440,7762961,7323717,7578466,7139024,7383823,7329175,7044265,6577,6786,6886,7317,7247,7013,6830,6768,6194,6221,6119,7559399,7730333,8094373,8776376,8875984,8583204,8507919,8188555,7538221,7484263,7320890,0.240966559437421,0.240966559437421,0.3137421919364,0.326617562102831,0.313390313390313,0.33140625,0.339178987102863,0.344511733535201,0.32406868451688,0.32058387323394,3738.30704750078,3738.30704750078,3958.2479638009,3855.77382268406,3835.98232323232,3869.4603960396,3932.42800834686,3892.60646011866,3937.92052088011,3838.99172145118,0.135333283459265,0.135333283459265,0.141964792731403,0.148324667822068,0.0729661285216841,0.072734375,0.127005347593583,0.0796366389099167,0.0697759022118743,0.0796971352743736,1382.818684356,1382.818684356,1443.6975,970.740506329114,715.793926247288,725.445757250269,1069.02291021672,993.568441064639,1122.09697601668,1353.14887365328,"NH","New Hampshire","new_hampshire"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,79]}",,"NJ",121461,49231,51023,187088,180476,180095,176174,166332,160143,162499,364944724.82,88400731.76,94549865.23,667166669.01,649356256.22,659456383.05,659716316.11,632095777.41,611331448.29,662123196.18,407016,79000,106166,1254073,1179681,982553.09,824984.35,937895.95,870865,686914.5,146,45,61,413,394,357,307,350,328,248,0,0,0,1,1,1,2,2,0,0,0,5238.56,4647.98,3364.06,5416.89,9675.48,6750,2014,1284,5557542,1184383.52,885137,1328,794,712,4482650,2182455,1766640,32306,31502,29479,33918,31681,33002,35711,30182,34100,34339,35680,22096168,21981514,21989460,21863659,19749172,19434284,19463306,17708299,20138353,20494100,21255792,13723,12863,13432,14913,14537,13952,13484,13194,13024,12625,13694,20848097,19921241,20648593,23677493,22449943,21528041,20670335,20063338,20743337,21945216,22449263,0.388020206879962,0.388020206879962,0.457392458779323,0.499304906402052,0.507412007187401,0.487986813432419,0.487229586314502,0.482212584470412,0.465998394936479,0.461827668226809,3448.56955003752,3448.56955003752,4109.60813227253,4265.41497251758,4217.91818773597,4198.47254823381,4338.77393110611,4308.91645501539,4461.4175792039,4496.60747632497,0.262942658546776,0.262942658546776,0.241349880871946,0.223436638623235,0.245137934679209,0.238643348047159,0.250769598403171,0.255997579355359,0.258309232143668,0.260922274226962,3775.52359399076,3775.52359399076,4403.48484848485,3952.45666166059,4178.72022205454,4678.36203465231,4925.69971973094,5075.56661225868,5295.91306641655,5712.62012586014,"NJ","New Jersey","new_jersey"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,80]}",,"NM",44192,17881,21554,67893,64598,61085,56191,50790,48381,45081,125469194.32,22176008.62,28327649.81,232631737.51,222411590.04,212435683.9,196793031.57,179749465.16,172202509.78,168579275.99,195386,66000,54892,941019,725163,547467.6,481706.2,460581.71,409720.5,220079,71,33,31,346,285,228,198,189,179,103,0,0,1,1,0,0,0,0,0,0,5550,441.12,0,0,0,0,1607,271,171,1191665.5,109227.38,50020.5,371,52,20,1063358,139138,29533,6931,6315,5911,6586,6813,7545,8216,8139,8445,8289,7950,5528847,4637978,5352733,4986401,5262311,5273709,5614125,5635839,5949739,5882523,6012776,3899,3521,2988,3103,3257,3046,3125,2952,2774,2816,2693,7381188,7667053,6914866,7398098,7458856,7325841,7439854,6936622,6740822,7388218,6714843,0.47136588979429,0.47136588979429,0.569576745556319,0.605344751218072,0.609203612060609,0.581941355949734,0.577569796954315,0.578506462422212,0.561702127659575,0.568458241630951,3593.73150386847,3593.73150386847,4444.43224137931,4692.86804878049,4548.97939871033,4399.30374122456,4466.26439622814,4490.37774100124,4424.57415706359,4451.96138563423,0.496210610291185,0.496210610291185,0.477953451831484,0.521383926374329,0.480485689505637,0.494647566840772,0.470970812182741,0.517472474868358,0.526940365597842,0.540657940461022,1830.87781350482,1830.87781350482,1748.24820217793,2203.16169529923,2018.51104268422,2228.74166231051,1845.04052992029,2433.47872340426,2494.46087352138,2472.2690948045,"NM","New Mexico","new_mexico"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,81]}",,"NV",20549,10888,10344,43237,41754,43325,44924,42132,38992,39728,55985296.52,16657265.9,16390115.55,136344621.98,133849961.03,140372572.21,147941772.55,143789388.84,133525449.71,143338437.03,7500,23000,18445,235495,248263,202936,270385,325715,280795,278041,2,10,11,76,85,79,95,116,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,161,506,325970,86030.5,347654.45,195,12,230,565982,25500,756622,2700,2546,3018,3721,4391,4378,5657,4490,4752,4342,4736,2357499,2473960,2292863,2406883,2349435,2360691,2502268,2838245,3055350,3247824,3140219,1061,1029,1193,1251,1179,1230,1153,1069,1140,1198,1130,2186013,1891302,2396009,2867172,2357050,3050531,2769470,3139029,3094627,3113037,3069096,0.400153428537708,0.400153428537708,0.505009408533794,0.507307259925448,0.512126085558057,0.464849539274438,0.496488998863104,0.489741472400432,0.479274769550089,0.480280727905099,3268.96858870373,3268.96858870373,3934.2306143001,4109.88989969676,4105.11079010175,4007.29082339895,4135.71026400862,4106.26744487678,4164.30212711756,4267.45726108884,0.314292458397262,0.314292458397262,0.267812643035142,0.294952961363233,0.299324541653265,0.343578838842709,0.38039189460309,0.370640919773868,0.400708137476345,0.419787590832868,1718.15095756665,1718.15095756665,1612.75921002659,1615.94383149448,2160.09090909091,2355.67723180795,2183.22661744023,2335.74361610968,2363.93479585619,2289.70986832372,"NV","Nevada","nevada"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,82]}",,"NY",390905,98086,122998,536335,524810,513279,508765,482949,461114,466497,1227243094.28,187665344.55,245996083.42,2005088482.98,1985067304.83,1987321893.02,2006585969.28,1937387040.78,1860105534.38,1996550023.12,4352472.66,476377.36,474232.64,9887943.56,8960270.1,7215548.55,6084484.86,5553890.27,5523646.6,5660982.64,1380,236,269,3206,2837,2428,2070,1949,1983,2022,0,0,0,2,1,1,1,2,0,0,0,10476,5311,5382,5142,7733,33731,6586,8081,26781984.15,3363966.76,3911123.75,4307,1278,1178,13354567.44,2466974.55,2308498.28,115557,116384,110929,113381,114480,110083,106278,103176,105834,104724,107630,102669054,99985544,94497402,95392809,88695955,79721761,75709153,68494730,73319294,77103023,78594097,72238,71141,70848,75211,73742,73298,71154,68363,63765,66089,61123,108374219,109222811,110242637,119676344,113960985,111635760,108092436,105104150,104546156,110846970,107376053,0.424119503233323,0.424119503233323,0.481558262071348,0.50694132831257,0.510716806320666,0.491403760635877,0.494992717137659,0.491732540617269,0.47776155563314,0.466370578821305,3468.47899197046,3468.47899197046,4115.31939579891,4296.78023452115,4312.74262898693,4318.14168651642,4446.2452551623,4569.95918879627,4619.48054076198,4611.02381363642,0.441128054676408,0.441128054676408,0.451253165305074,0.428382423011625,0.43436104150779,0.430537283718417,0.459591454102847,0.491341668509594,0.475529247468816,0.45949110125345,2421.376256362,2421.376256362,2562.61551093604,2489.67880090278,2689.00342417204,2807.09824561404,2853.738978813,3034.01913434867,3187.14372323266,3382.35698924731,"NY","New York","new_york"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,83]}",,"OH",227545,83121,99564,340371,303925,279030,252704,226294,213097,209761,636899995.08,125634112.56,151191513.18,1111788219.57,1028869557.24,961279292.93,878891441.67,799865082.55,749840721.2,792028524.59,2483355.75,696429.5,721296.25,11046774.25,9588892,8337812.81,8537159.8,7384965.28,7413389.6,6591500.55,758,442,453,3277,2834,2594,2548,2351,2318,2047,0,0,1,1,1,1,0,1,0,0,5550,5080,5317,2691,0,5511.52,19173,4776,4729,14716148.43,2036623.03,1749414.62,1670,588,760,5162183.25,1395703.73,1331908.47,57955,61010,62826,69818,64751,63451,61221,54207,54149,53100,49466,41728606,43490146,42495004,43860352,38980831,35908642,35535858,33443560,34740684,35478294,34178288,28840,28145,27579,30633,29267,27503,26074,25705,24046,23648,22957,42881156,43026922,43583245,51220010,44732988,43994756,42537106,40182822,39425207,39016215,38044578,0.384360704177718,0.384360704177718,0.461453111206499,0.501098497189017,0.47731631143499,0.448799724996658,0.430739104336617,0.408385761419759,0.385987462466417,0.376119901125377,3403.98501829297,3403.98501829297,4061.8185759166,4210.43833561164,4096.15272915112,4204.6920278292,4216.03205172138,4233.3533721397,4289.97401463042,4289.61618878598,0.331253671300664,0.331253671300664,0.142525086456148,0.15105798227368,0.15895019450989,0.152187613391135,0.145223030219537,0.143789577228108,0.14537217510404,0.144922245747244,1900.94180391735,1900.94180391735,1998.9564723264,1487.56240668031,1147.38119039412,1423.50043920191,1448.29794010028,1665.008907575,1766.96079141905,1901.16005757467,"OH","Ohio","ohio"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,84]}",,"OK",71498,27005,29111,105790,101370,95171,90667,86547,86384,85381,208452211.08,41084953.75,45637383.68,365427242.35,349299270.95,333436162.43,323588843.54,313371418.15,315210778.12,332511192.85,577638,172000,114774,1513257,1454750.3,1345514.3,1730522.45,1832058.65,1524789.5,1544752,218,120,92,475,460,442,553,619,520,513,0,0,0,1,2,3,3,2,0,0,0,5238.56,7967,16059.43,14893.33,13796.28,5806,717,943,4393020.77,351445.61,600964.5,762,162,115,2308789,279370.45,149990,15189,15040,14588,14133,14550,14587,14859,13638,14254,14781,12867,9375495,9399757,9009135,8711931,8268434,7921387,8141600,8119158,7983883,7884382,8064009,6941,6969,6362,6524,6296,6079,5803,5620,5592,5651,5409,10009640,10490630,10578378,12346716,11621071,11144949,10407242,10266069,10458388,10580329,10308507,0.425053560827031,0.425053560827031,0.493096190762541,0.503871694675521,0.504019696512913,0.492509862458684,0.470668822094967,0.460157251993531,0.443987810674047,0.429872708163027,3534.98512175867,3534.98512175867,4241.71744840525,4250.32429346275,4155.69379922241,4093.07138604752,4144.69577366399,4203.18038051382,4331.05031169322,4407.84243412116,0.306058181255001,0.306058181255001,0.229826306172954,0.224917891304869,0.219575922017888,0.242749760102356,0.240677315943776,0.23958623766241,0.226844474265425,0.230468293822259,2756.42354727165,2756.42354727165,2512.78756163832,2684.66169260286,2708.19244851259,2885.07532667179,2840.86327413479,3000.55743046666,3242.75967463643,3373.67785659995,"OK","Oklahoma","oklahoma"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,85]}",,"OR",72998,47497,56755,127140,124427,115595,105440,91560,83303,79471,207781406.42,74489202.68,89191888.98,432340705.47,424662090.44,399644484.03,365525723.72,320532959.4,291288957.79,293294570.2,1367822.04,428908.14,330005,3814777.44,4130290.67,3356708.8,3910161.8,2664710,2249057.71,2468395,399,231,212,1235,1378,1194,1320,896,727,794,0,0,1,2,2,2,1,1,0,0,832,9049,8851,10764,5419,5511,3104,1296,1328,2470056.26,565745.28,456549,1021,587,681,2893810,997115,1063568.6,19828,19707,18441,18417,20928,19499,19030,17630,18315,22016,20073,14833998,14701034,13957930,14079647,13545966,12639604,13053025,12755781,13078930,13338385,13066648,11471,11281,10526,11404,11370,11410,11418,10957,10754,10436,9893,14980863,14956283,14476615,15951821,16415017,16429559,16819333,16622675,16277533,14947563,15063996,0.367465057570347,0.367465057570347,0.437461199633429,0.47007190516292,0.466726010325797,0.447045951859956,0.432151335870671,0.408912811176634,0.374830590513069,0.373357567495929,3302.10950067024,3302.10950067024,4064.43695093932,4302.94887342383,4198.59101312176,4179.82484907815,4232.13829787234,4296.86759581882,4296.67458677686,4196.29249492901,0.192260328797488,0.192260328797488,0.191503828302835,0.0711925892336594,0.152821790991633,0.161706783369803,0.176357538531107,0.183797047532354,0.188228460793804,0.289522511265099,2103.08214571657,2103.08214571657,2172.10635998765,1996.33712465878,1887.13746505126,1969.78845286423,1985.76452991453,1981.3044788975,2027.62435712816,2346.27805388438,"OR","Oregon","oregon"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,86]}",,"PA",211060,68652,82027,298596,287433,277628,265549,244760,227322,221069,602486782.12,105994687.24,126197501.71,1007042261.69,983415957.96,971442870.62,952447017.6,891831226.43,837543794.54,872710189.52,545166,197500,118500,1213063,883856,882373.44,912006.35,754983.79,614610.9,619983.9,164,89,74,369,268,273,284,243,198,202,1,2,2,3,3,2,2,2,5550,8325,7770,12381.28,15939.44,7176,10832,11022,24419,3669,3300,19775057.85,1895556.74,1664457.23,2879,488,583,9728397.44,1017759,1040677,69903,71493,73789,80382,80496,83739,77486,71946,69003,61757,61785,67428111,66952080,63986313,67117971,62341963,56921662,53853832,50097039,52433528,52750625,51509315,48544,65808,47661,52173,51852,50647,51484,50335,49423,45867,44080,62924834,67267424,68527502,76706195,73454385,70832205,71066088,67346999,65238955,63222306,60745952,0.324396167858589,0.324396167858589,0.398069453524593,0.417551343690076,0.408270157498825,0.394373580290058,0.385277836335387,0.381445579440507,0.373035790440573,0.358604631824041,3444.89867310012,3444.89867310012,4092.67016069301,4050.45060649928,4024.47415297695,4023.09741673248,4159.65034653265,4218.62396702773,4295.9052874574,4300.59741675169,0.238328160841992,0.238328160841992,0.252868258790652,0.268237778951171,0.276188587212036,0.268155193764292,0.275041185518313,0.279240632332377,0.266558409605354,0.266974346181032,2857.67569709837,2857.67569709837,2884.17659434249,2526.99453481144,2903.13370747666,3028.58050259229,3183.32404121838,3000.40799524699,3244.25875330749,3326.19062451332,"PA","Pennsylvania","pennsylvania"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,87]}",,"PR",221120,95610,85586,246679,227622,223518,220377,212296,202132,183319,761689428.45,160117283.06,158945185.6,998758992.18,911634899.33,909054447.86,915179761.71,893135793.49,861548188.12,815915260.06,626118,162726,162166.6,1108930.01,1215198.32,1240949.61,1177710.68,925703.59,701535.25,492538.12,217,146,153,408,463,479,482,374,277,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17496,8192,8668,12855052.31,2510764.4,2713785.72,3208,2816,2966,9861498.45,4052372.46,4251067,54506,56208,59053,56529,53999,52337,47824,46528,53151,53834,51230,17203208,17637341,18107801,16415873,14903883,13584472,13038899,13442358,15092063,15540612,13662771,17224,16709,14887,15811,15863,15320,15098,16811,15374,15801,13909,16645409,17513729,17712312,18891123,19133855,18325984,18191987,19247940,18146124,18188247,15824940,0.859366997849022,0.859366997849022,0.869776636269191,0.893218566487008,0.909282700421941,0.891851944051157,0.889424223632114,0.895910596845176,0.887998603135186,0.887585806632377,3827.07949940405,3827.07949940405,4763.43866022993,4728.85001260852,4766.5015256015,4754.73861693591,4742.45164923572,4756.07866946315,4797.85416530117,4848.76649379932,0.427488623227638,0.427488623227638,0.424896109892647,0.464371329740166,0.443240275128605,0.472468999424331,0.438852581532541,0.413077518996522,0.275977805370169,0.186042788240239,351.250624679103,351.250624679103,361.970761028288,411.735820947233,387.887037882246,456.468370270359,437.44769738034,376.766330154423,241.010193321617,328.278829604131,"PR","Puerto Rico","puerto_rico"
"ObjectID","{""type"":""Buffer"",""data"":[92,165,20,125,64,157,101,0,20,62,205,88]}",,"PW",631,297,414,940,765,732,621,612,574,523,1950290,341054,571169,3265333,2684995,2631522,2346524,2224324,2215414,2090697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,60,14200,656,28553,0,0,0,0,0,0,275,208,198,170,153,93,110,174,276,123,131,74786,71626,55450,46985,32500,49252,65500,66267,61266,48200,26000,237,255,184,210,225,228,160,160,180,177,159,105853,111916,113996,130579,132787,103151,83936,89559,98110,138427,112780,0.973684210526316,0.973684210526316,0.974358974358974,0.95959595959596,0.971428571428571,0.972972972972973,0.972222222222222,1,0.917241379310345,0.961832061068702,4180.33783783784,4180.33783783784,4640.67105263158,4946.27368421053,4534.6862745098,4575.13333333333,4623.43428571429,4967.32743362832,4853.58646616541,4901.06349206349,0.144736842105263,0.144736842105263,0.141025641025641,0.0909090909090909,0.161904761904762,0.0810810810810811,0.0777777777777778,0.106194690265487,0.393103448275862,0.0458015267175573,759.090909090909,759.090909090909,566.545454545455,1322.22222222222,1201.11764705882,753.333333333333,815.357142857143,861.416666666667,724.631578947368,1142.5,"PW",,
