,STATE,YEAR,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,4TH_ENROLLED,8TH_ENROLLED,TOTAL_ENROLLMENT,4_AVG_MATH_SCORE,8_AVG_MATH_SCORE,4_AVG_RDG_SCORE,8_AVG_RDG_SCORE,PRISONER_COUNT,STATE_POPULATION,VIOLENT_CRIME_TOTAL,PROPERTY_CRIME_TOTAL,TOTAL_JAIL_ADM,ASIAN_JAIL_POP,BLACK_JAIL_POP,LATINO_JAIL_POP,NATIVE_JAIL_POP,WHITE_JAIL_POP,ASIAN_PRISON_POP,BLACK_PRISON_POP,LATINO_PRISON_POP,NATIVE_PRISON_POP,OTHER_PRISON_POP,WHITE_PRISON_POP
175,MARYLAND,2013,13284637.0,7303090.0,64629.0,62322.0,798621.0,245.1693795,286.64138110000005,232.05597310000002,269.6164717,21705,5938737.0,28235.0,157918.0,91510.0,0.01749475157452764,74.75507347795661,3.2540237928621414,0.01749475157452764,17.162351294611618,0.11353959693443089,85.59939445548301,0.0,0.08515469770082316,1.021856372409878,13.180054877471854
176,MARYLAND,2014,13712839.0,7475952.0,65382.0,61747.0,808314.0,,,,,21266,5976407.0,26661.0,149859.0,47810.0,0.01806684733514002,74.77868112014453,3.3062330623306235,0.01806684733514002,16.964769647696475,0.11353959693443089,85.59939445548301,0.0,0.08515469770082316,1.021856372409878,13.180054877471854
177,MARYLAND,2015,13882823.0,7686024.0,66910.0,63777.0,814671.0,239.4997509,283.1490341,222.94418959999996,255.46941780000003,20951,6006401.0,27462.0,139048.0,38479.0,0.04954173891503591,66.7574931880109,4.533069110725786,0.024770869457517955,18.33044339856329,0.11353959693443089,85.59939445548301,0.0,0.08515469770082316,1.021856372409878,13.180054877471854
178,MASSACHUSETTS,2008,14631545.0,8479345.0,70666.0,73170.0,889647.0,,,,,11174,6497967.0,30137.0,155919.0,55626.0,1.5679879578524836,29.66633216256899,22.202709483191168,0.43903662819869543,41.85900652282991,1.6652926628194558,33.04204451772465,23.42951360263809,0.5770816158285244,0.49464138499587795,40.791426215993404
179,MASSACHUSETTS,2009,15174814.0,8885949.0,71078.0,72093.0,887862.0,252.25478969999998,298.8543466,233.7494631,266.7995193,11156,6593587.0,30503.0,153178.0,56187.0,1.459119496855346,27.92452830188679,21.18238993710692,0.2012578616352201,42.0251572327044,1.7618969207969701,32.751523135188535,22.624732422196608,0.6751193808661288,0.5433887699654207,41.64333937098633
180,MASSACHUSETTS,2010,14857823.0,8479433.0,71140.0,71588.0,887191.0,,,,,11162,6555466.0,30737.0,154496.0,50530.0,1.5035644847699285,28.217757615035644,22.42384964355152,0.220349967595593,43.79779650032404,1.6515276630883566,32.551610239471515,22.411230388109,0.6606110652353426,0.6606110652353426,42.06440957886045
181,MASSACHUSETTS,2011,15150898.0,8685894.0,70404.0,72758.0,884414.0,253.3964558,298.5124311,236.77386659999996,268.83396360000006,11467,6607003.0,28232.0,148829.0,51458.0,1.4253279515640767,27.800201816347126,23.171039354187688,0.22704339051463168,44.27346115035318,1.7643448910708805,32.24915618287819,21.801166001841054,0.7057379564283522,0.598343050015342,42.881251917766185
182,MASSACHUSETTS,2012,15696061.0,8801567.0,70952.0,72048.0,884028.0,,,,,11127,6645303.0,27047.0,143325.0,55824.0,1.400769888793841,22.92557741659538,24.123182207014544,0.21385799828913601,41.295979469632165,1.7830609212481425,28.718087261920843,24.51708766716196,0.6078616776982304,0.6213697149804134,43.75253275699041
183,MASSACHUSETTS,2013,16201905.0,9097982.0,70862.0,72116.0,884756.0,253.03378519999998,300.568235,232.373156,257.35124269999994,10622,6708874.0,27264.0,137274.0,37891.0,1.5214910612400152,20.020286547483202,17.471789019906176,0.29161912007100294,37.479396475212376,1.7543859649122806,31.626363205310575,20.404615141457246,0.5847953216374269,0.8692903429745534,44.76055002370792
184,MASSACHUSETTS,2014,16518383.0,9407351.0,69922.0,72190.0,886986.0,,,,,10447,6745408.0,26399.0,125267.0,31658.0,0.8061420345489444,23.09021113243762,22.38003838771593,0.23032629558541268,42.840690978886755,2.0722067934202095,33.86028626361888,21.939756462294383,0.4699850459303568,0.7263405255287332,40.931424909207436
185,MASSACHUSETTS,2015,16972319.0,9774884.0,70892.0,72176.0,895431.0,250.5657778,296.90857139999997,235.27542340000002,268.3912363,9493,6794422.0,26562.0,114871.0,12442.0,0.5017921146953405,13.942652329749103,22.078853046594983,0.3225806451612903,55.41218637992832,2.6345933562428407,20.465826651393662,22.184039709812904,0.572737686139748,0.6491027109583811,53.493699885452465
186,MICHIGAN,2001,17573761.0,8136476.0,131673.0,129908.0,1569618.0,,,,,48849,10006266.0,55424.0,352353.0,162588.0,0.2541883304448296,45.36106296938186,3.1658001155401503,0.4043905257076834,50.387059503177355,0.22604588394062075,62.96221322537112,0.0,0.3643724696356275,0.1484480431848853,36.298920377867745
187,MICHIGAN,2002,18881772.0,8402799.0,131504.0,135649.0,1607558.0,,,,,50591,10043221.0,54306.0,335060.0,216808.0,0.595292609213298,43.45636047257075,5.165308178404616,0.522025826540892,50.53576334829197,0.2308021085624733,59.960108277532406,0.0,0.4957971220971648,0.11967516740276393,39.19361732440518
188,MICHIGAN,2003,19680370.0,8725075.0,127659.0,139797.0,1582187.0,235.6869747,276.44186160000004,218.78905669999997,264.8325323,49358,10082364.0,51550.0,330565.0,205293.0,1.247441769808011,38.59272975343534,5.574505408829549,0.6334665237306305,51.534938115193455,0.29026245837025266,60.8603990344954,0.0,0.5621925509486999,0.1588805035289804,38.12826545265667
189,MICHIGAN,2004,20060708.0,9094564.0,125319.0,137898.0,1574380.0,,,,,48831,10104206.0,49737.0,309805.0,237315.0,0.4677547770700637,45.41202229299363,2.76671974522293,0.4179936305732484,52.41839171974523,0.2566812622678544,61.40117771402688,0.0,0.5526196587649101,0.15098897780462028,37.63853238713574
190,MICHIGAN,2005,20489512.0,9269314.0,121830.0,134113.0,1572460.0,237.70600299999998,277.346682,218.26068909999998,267.0031717,49493,10100833.0,55936.0,312892.0,188496.0,0.2926258291065158,45.48380803745611,2.1166601638704643,0.4389387436597737,51.04369879047991,0.25118866062617745,61.37974342872522,0.0,0.5292903920337311,0.1674591070841183,37.67231841153075
191,MICHIGAN,2006,20626758.0,9400832.0,120173.0,130582.0,1554514.0,,,,,51515,10095643.0,56981.0,325594.0,189494.0,0.13028103480364786,45.71003163967988,2.1775544388609713,0.446677833612507,51.7680997580495,0.2377958782047778,60.62428251243646,0.0,0.628655769966654,0.19679658885912643,38.31246925053299
192,MICHIGAN,2007,19839838.0,9608836.0,118931.0,126608.0,1547380.0,237.6055535,276.8305171,220.1184528,267.4137909,50233,10071822.0,53765.0,308550.0,223118.0,0.19954389965792474,42.41733181299886,2.4800456100342076,0.4751045229950589,51.82440136830102,0.22720566538802006,59.339038064325756,0.0,0.6078489229861316,0.2596636175863086,39.566243729713776
193,MICHIGAN,2008,20703780.0,9608877.0,117432.0,123823.0,1517746.0,,,,,48738,10003422.0,51512.0,295100.0,153704.0,0.23750148438427737,47.29842061512885,3.5743973399833746,0.5106281914261964,46.78779242370265,0.21784367277929512,63.59734685914944,0.0,0.5299778904929119,0.2828716348029653,35.37195994277539
194,MICHIGAN,2009,19992550.0,9422685.0,118702.0,121463.0,1507838.0,236.27971969999996,278.2681682,218.2355503,266.85401980000006,45478,9969727.0,49825.0,284019.0,183436.0,0.21993401979406177,44.64660601819454,3.2690192942117364,0.38988303508947314,49.3851844446666,0.22934338674206722,61.74677976751492,0.0,0.5152371976123153,0.2419101476594408,37.26672950047125
195,MICHIGAN,2010,19967017.0,9457233.0,115722.0,118831.0,1466286.0,,,,,44113,9877143.0,48693.0,271501.0,185116.0,0.1997686888865524,46.65124592577016,3.427610135632426,0.41005151929344974,48.62790453159499,0.22118220284651877,63.39915373765868,0.0,0.5128862674701885,0.2500320553917169,35.61674573663291
196,MICHIGAN,2011,18469948.0,9198775.0,112465.0,118628.0,1457648.0,236.4022137,280.17651800000004,218.86081040000002,254.6883478,42904,9876801.0,43731.0,251329.0,160822.0,0.19680481592961332,44.420004630701555,3.5887937022458907,0.5672609400324149,48.91178513544802,0.24964723759904484,63.66728173957089,0.0,0.6331632837656933,0.29306414848583523,35.15684359057853
197,MICHIGAN,2012,18063824.0,9070480.0,112068.0,117640.0,1443778.0,,,,,43594,9882519.0,44962.0,249249.0,150586.0,0.1976284584980237,46.25741106719368,4.03903162055336,0.7164031620553359,49.530632411067195,0.2674103220384307,64.45352790617717,0.0,0.8022309661152921,0.3476334186499599,34.12919738701914
198,MICHIGAN,2013,17468264.0,8885537.0,113420.0,118440.0,1438772.0,236.8197784,280.13359710000003,217.36516769999997,269.193764,43704,9898193.0,44757.0,230135.0,137204.0,0.3809097019941743,28.36656957203675,6.049742325789827,1.0979161998655613,41.81044140712525,0.28312781730805053,63.73728718846626,0.0,0.8307566218380956,0.9052639421823194,34.24356443020527
199,MICHIGAN,2014,17358365.0,8858564.0,110135.0,116804.0,1428487.0,,,,,43359,9909877.0,42348.0,202547.0,157810.0,0.10463899546564352,38.21648645506336,4.057667713056621,1.1277758400186026,44.51807929310545,0.28312781730805053,63.73728718846626,0.0,0.8307566218380956,0.9052639421823194,34.24356443020527
200,MICHIGAN,2015,17742903.0,9040821.0,111267.0,113640.0,1419183.0,235.7288937,278.1686519,216.30663019999997,267.9055297,42628,9922576.0,41231.0,187101.0,146784.0,0.08585796639273888,43.99607506439347,2.3672267876855146,1.1897461057279528,45.737765239789034,0.28312781730805053,63.73728718846626,0.0,0.8307566218380956,0.9052639421823194,34.24356443020527
201,MINNESOTA,2001,8221636.0,3981906.0,62580.0,66797.0,793027.0,,,,,6406,4984535.0,13145.0,165046.0,110356.0,1.1612021857923498,20.150273224043715,4.132513661202186,5.737704918032787,36.37295081967213,2.7100888180368936,50.60350717376452,5.6479161922113414,5.5112730585288086,0.06832156684126622,35.45889319061717
202,MINNESOTA,2002,8716123.0,4113812.0,61634.0,66999.0,788134.0,,,,,6855,5024791.0,13428.0,164026.0,126331.0,1.0982487384980706,20.985455624814485,6.055209260908281,2.523003858711784,46.15612941525675,2.643630308076603,47.8143213988343,5.9325562031640295,4.537885095753539,0.06244796003330558,39.00915903413822
203,MINNESOTA,2003,8938770.0,4318736.0,60045.0,67909.0,783524.0,241.91229559999996,290.680056,222.6089623,267.50483169999995,7569,5064172.0,13316.0,157663.0,105366.0,1.9845360824742266,20.824742268041238,5.283505154639175,4.072164948453608,47.47422680412371,2.6178949255872332,43.231127846512464,7.028868567330106,4.984758830912677,0.05379236148466917,42.083557468172856
204,MINNESOTA,2004,8963393.0,4506036.0,59338.0,66016.0,779846.0,,,,,7983,5096546.0,13751.0,155019.0,154566.0,1.8551919608348364,20.587477454264363,5.462509662458129,3.504251481576913,46.843597011079616,2.9733424470266576,43.42105263157895,7.313738892686262,5.502392344497608,0.05126452494873548,40.73820915926179
205,MINNESOTA,2005,9082593.0,4637773.0,58563.0,65416.0,779313.0,245.74619109999998,290.0749958,225.22657809999998,266.8312332,8718,5126739.0,15243.0,158301.0,136165.0,2.4517087667161963,22.709262010896484,6.042595344229817,3.16988608221892,47.573055968301134,2.8823725424858377,42.819060313228924,6.88103965344885,5.364878373875375,0.049983338887037654,42.002665778073975
206,MINNESOTA,2006,9671933.0,4818788.0,59257.0,64619.0,779853.0,,,,,8814,5167101.0,16042.0,159276.0,181590.0,2.382053654024052,23.01110083256244,7.955596669750231,3.0527289546716005,38.575393154486584,3.1791907514450863,44.47466848010881,6.273376402584155,5.37232233934036,0.05100306018361102,40.64943896633798
207,MINNESOTA,2007,10030105.0,5048143.0,59431.0,63189.0,777438.0,246.99776239999997,291.8511165,224.9170043,261.96595099999996,9192,5197621.0,15054.0,158257.0,135689.0,1.9522219368096585,25.301823786283073,4.700744926791677,2.8255843822245055,39.17287438993065,3.0556924593395762,45.506817808444225,7.442089699359291,4.764251683916544,0.04928536224741252,39.18186298669295
208,MINNESOTA,2008,10462624.0,5242058.0,59822.0,62080.0,774066.0,,,,,9031,5220393.0,13853.0,149517.0,128559.0,1.8600995546240502,23.971705527901495,6.392454807440398,3.798794865077286,38.878700550170294,3.0497314156991853,47.89464564200312,7.520360422803673,4.314676832438052,0.06931207762952694,37.15127360942645
209,MINNESOTA,2009,11193640.0,5815987.0,60640.0,61281.0,773942.0,249.45553419999996,294.44332010000005,223.33666180000003,253.329004,9500,5266214.0,12874.0,139286.0,133302.0,2.0457604306864066,25.437415881561236,4.8452220726783315,4.952893674293405,36.931359353970386,3.2263347527022606,48.395021290533904,6.976744186046512,5.420897477890599,0.0491320013101867,35.931870291516546
210,MINNESOTA,2010,10564774.0,5676045.0,61627.0,61706.0,775076.0,,,,,9397,5310658.0,12515.0,136431.0,137355.0,1.9971469329529243,20.209224916785544,7.251545411317166,4.32715168806467,35.568235853542554,3.0153015301530153,45.94959495949595,7.305730573057306,6.255625562556255,0.045004500450045004,37.42874287428743
211,MINNESOTA,2011,10612480.0,5644771.0,60917.0,61574.0,775605.0,249.1866861,294.9464228,222.3086724,269.872413,9309,5347299.0,12323.0,136183.0,126397.0,2.0627062706270625,21.36963696369637,4.235423542354235,5.885588558855885,39.41144114411441,2.9922202274087373,45.975463794135244,6.49311789347696,6.822262118491921,0.059844404548174746,37.65709156193896
212,MINNESOTA,2012,10696348.0,5672620.0,62523.0,62335.0,779659.0,,,,,9421,5379646.0,12419.0,138152.0,118673.0,2.2444646648468307,24.203821656050955,4.276615104640583,4.822565969062785,36.51804670912951,3.0961257902415302,47.349651483222566,6.954125466039877,6.305722159183012,0.04863024801426487,36.24574485329875
213,MINNESOTA,2013,10942019.0,5826404.0,63979.0,62899.0,785355.0,253.4209611,294.59297260000005,227.03074180000002,273.80190310000006,9391,5422060.0,12710.0,131193.0,113876.0,2.4730869944719234,32.32470177480361,9.07768402676753,4.0733197556008145,43.64271166715159,3.68447496231787,48.71880756992128,7.36894992463574,4.823312677943393,0.08373806732540613,35.320716797856306
214,MINNESOTA,2014,11300786.0,5986788.0,63781.0,63805.0,792781.0,,,,,9576,5457173.0,12505.0,125377.0,113804.0,3.136762860727729,25.878293601003765,4.391468005018821,4.360100376411543,37.89209535759097,3.7825059101654848,49.257007767646066,6.872678149273893,4.964539007092199,0.10131712259371835,35.02195204322864
215,MINNESOTA,2015,11969872.0,6257807.0,65362.0,63075.0,800793.0,249.575847,294.14777799999996,223.35292,274.4975681,9578,5489594.0,13319.0,121984.0,124986.0,1.349527665317139,17.27395411605938,3.913630229419703,4.183535762483131,31.093117408906885,3.4009546539379474,47.792362768496425,6.473747016706444,5.280429594272077,0.13424821002386633,36.91825775656324
216,MISSISSIPPI,2001,2930393.0,1548979.0,39749.0,36731.0,442380.0,,,,,15131,2859733.0,10006.0,109609.0,18814.0,0.0,73.31670822942642,0.6234413965087282,0.6234413965087282,21.882793017456358,0.0,76.1116367076632,0.14191106906338694,0.28382213812677387,0.0,23.415326395458848
217,MISSISSIPPI,2002,3026111.0,1586661.0,39615.0,37282.0,441857.0,,,,,15355,2866733.0,9858.0,109584.0,18011.0,0.0,75.05938242280284,0.5938242280285035,0.6532066508313539,24.524940617577197,0.0,75.11190689346464,0.17905102954341987,0.3133393017009848,0.0,24.440465532676814
218,MISSISSIPPI,2003,3205193.0,1702193.0,38752.0,38231.0,441603.0,222.89060049999998,260.9119336,205.4644068,266.01168959999995,15863,2882594.0,9336.0,106867.0,20242.0,0.0,74.98769079271295,0.5416051206302315,0.5908419497784343,26.193993106843923,0.0,74.20314492137696,0.16999575010624735,0.2974925626859329,0.0,25.32936676583085
219,MISSISSIPPI,2004,3473928.0,1831472.0,38311.0,39115.0,442997.0,,,,,16359,2900768.0,8568.0,100980.0,20595.0,0.0,73.79310344827587,0.5517241379310345,0.6436781609195402,27.172413793103452,0.0,73.39264051758997,0.16174686615446826,0.3234937323089365,0.0,26.12211888394662
220,MISSISSIPPI,2005,3610904.0,1935459.0,36787.0,38907.0,442829.0,226.69884469999997,262.45624269999996,204.393607,263.9384184,16089,2908496.0,8131.0,95231.0,19622.0,0.044702726866338846,63.29906124273581,0.7599463567277605,0.7152436298614215,36.34331694233348,0.0,72.64660493827161,0.15432098765432098,0.30864197530864196,0.0,26.851851851851855
221,MISSISSIPPI,2006,4066036.0,2096028.0,36873.0,38819.0,445148.0,,,,,16384,2910540.0,9076.0,92853.0,32463.0,0.0,63.77688172043011,1.14247311827957,0.5376344086021506,30.241935483870968,0.0,65.79444294577826,0.37766387914755867,0.24278392230914486,0.0,33.58510925276504
222,MISSISSIPPI,2007,4158733.0,2160396.0,37274.0,37948.0,446782.0,227.61237709999997,264.8909187,207.8095188,253.2382943,17478,2918785.0,8502.0,90887.0,33590.0,0.0,63.032258064516135,1.4516129032258065,0.5161290322580645,30.64516129032258,0.0,65.02690238278247,0.4099410709710479,0.25621316935690497,0.0,34.33256469382526
223,MISSISSIPPI,2008,4363308.0,2286231.0,38159.0,37889.0,445607.0,,,,,17896,2938618.0,8942.0,85488.0,36141.0,0.0,65.87254318046456,1.9356759976176294,0.4764740917212627,30.345443716497915,0.0,65.02057613168725,0.4572473708276178,0.2286236854138089,0.022862368541380886,34.24782807498857
224,MISSISSIPPI,2009,4552756.0,2317710.0,39651.0,36577.0,445319.0,227.2622608,265.0019582,210.50651749999997,267.7064996,17212,2951996.0,8451.0,87327.0,43059.0,0.0,62.21869208366429,2.2769393698702673,1.5885623510722795,30.315064866296005,0.05460502366217693,61.08481980342192,0.691663633054241,0.2002184200946487,0.018201674554058973,37.9322897706589
225,MISSISSIPPI,2010,4504257.0,2337184.0,38295.0,36113.0,443446.0,,,,,16454,2970072.0,7999.0,88596.0,45879.0,0.0,62.614487926727726,1.7762975298362478,1.665278934221482,34.721065778517904,0.0694082942911678,60.48932847475273,0.7114350164844698,0.19087280930071143,0.01735207357279195,38.504251258025334
226,MISSISSIPPI,2011,4345783.0,2238165.0,37715.0,36071.0,441072.0,229.8680222,269.2356456,209.1880201,271.2228966,15390,2977457.0,8009.0,89809.0,76375.0,0.05245672320335724,67.07466340269278,1.346389228886169,1.101591187270502,30.87952439237629,0.086244070720138,65.92281155670547,0.5929279862009487,0.129366106080207,0.01078050884001725,33.257869771453215
227,MISSISSIPPI,2012,4423270.0,2291333.0,36663.0,36745.0,441846.0,,,,,15791,2986450.0,7769.0,83933.0,48409.0,0.11491611123879567,59.15881406573201,1.33302689037003,1.0572282233969201,38.933578487703976,0.15157778696431032,60.24528041890589,0.6338707454871159,0.0,0.013779798814937303,38.95549124982775
228,MISSISSIPPI,2013,4370050.0,2274357.0,36959.0,37896.0,441726.0,231.10572140000002,271.1609673,208.5185365,277.0095591,15591,2992206.0,8303.0,81548.0,34694.0,0.0,60.428176795580114,0.8057090239410681,0.09208103130755065,35.036832412523026,0.0,76.67004048582996,0.2699055330634278,0.0,0.016869095816464237,23.04318488529015
229,MISSISSIPPI,2014,4463078.0,2279076.0,36620.0,36791.0,442599.0,,,,,13069,2994079.0,8338.0,87462.0,44180.0,0.0,65.66980745596067,1.0241704219582137,0.962720196640721,32.22040147480541,0.07200720072007201,64.98649864986498,0.6300630063006301,0.0,0.018001800180018002,34.293429342934296
230,MISSISSIPPI,2015,4624539.0,2350872.0,36092.0,35922.0,441733.0,234.2430531,270.5804793,214.1106869,264.4967551,13967,2992333.0,8254.0,84790.0,76547.0,0.0,60.8,1.965217391304348,0.817391304347826,36.85217391304348,0.1562255897516013,61.36541165442899,0.6092798000312452,0.0,0.03124511795032026,37.83783783783784
231,MISSOURI,2001,7100685.0,3659465.0,71928.0,69677.0,840352.0,,,,,28575,5637309.0,30472.0,238411.0,49412.0,0.21156558533145275,54.30183356840621,2.362482369534556,0.03526093088857546,42.03102961918195,0.20796197266785502,54.22856011091305,1.9310754604872253,0.267379679144385,0.03961180431768667,43.3254109724698
232,MISSOURI,2002,7636924.0,3901665.0,69697.0,71670.0,839749.0,,,,,29795,5669544.0,30557.0,230520.0,59364.0,0.16739203213927017,50.719785738198865,3.5487110813525278,0.03347840642785404,38.935386675594245,0.21683422038241673,55.0561797752809,1.7445298639858071,0.3153952296471516,0.0,42.667060910703725
233,MISSOURI,2003,7905481.0,4087984.0,66927.0,72806.0,838568.0,234.83642540000002,278.7662503,222.2602301,266.1914352,29864,5719204.0,28067.0,233564.0,63635.0,0.15436068947774634,70.15693336763572,1.5436068947774633,0.05145356315924878,26.267043992796502,0.182052643556095,70.78055070924675,1.3578092998558748,0.2275658044451187,0.0,27.452021542896155
234,MISSOURI,2004,7896438.0,4061388.0,66284.0,73619.0,841121.0,,,,,30682,5759532.0,28226.0,224629.0,90972.0,0.1924001924001924,67.82106782106783,1.5392015392015392,0.0481000481000481,26.71957671957672,0.18695782231528565,69.60813640442716,1.226443314388274,0.23930601256356565,0.0,28.739156446305714
235,MISSOURI,2005,8170965.0,4224716.0,66215.0,74436.0,849484.0,235.03554759999997,276.44993930000004,221.1686228,252.69159330000002,30415,5797703.0,30477.0,227809.0,69883.0,0.478885502829778,65.2372659991293,3.8746190683500217,0.043535045711798,31.236395298215065,0.12048999263672268,65.46622933261932,1.3789410268424929,0.274449427672535,0.020081665439453777,32.73980855478948
236,MISSOURI,2006,8654672.0,4483151.0,66268.0,72023.0,852480.0,,,,,30116,5842713.0,31897.0,224007.0,129825.0,0.36536353671903543,64.34051881622213,3.872853489221776,0.1278772378516624,35.98830836682499,0.11931140276120675,56.633145843986135,1.6476336571785692,0.3181637406965513,0.03408897221748764,41.24765638316005
237,MISSOURI,2007,9245525.0,4743390.0,67996.0,68636.0,849874.0,239.4111029,280.6195383,220.7768279,269.92015380000004,29823,5878415.0,32962.0,225113.0,50699.0,0.24459845087647777,74.98980839788014,1.7121891561353444,0.061149612719119444,26.57969832857725,0.15047291487532244,64.975637718544,1.540556033247349,0.1934651762682717,0.028661507595299514,33.11120664946976
238,MISSOURI,2008,9900419.0,5004354.0,67620.0,68030.0,850181.0,,,,,30137,5911605.0,29701.0,216522.0,65052.0,0.2655650634405429,52.08025966361759,3.5998819710829153,0.14753614635585718,43.788728238418415,0.17279447057694156,49.5536142843429,2.3231256599788805,0.21119324181626187,0.047998464049150424,47.691273879235865
239,MISSOURI,2009,10227305.0,5175127.0,68730.0,67430.0,848966.0,240.68438089999998,285.80800189999997,223.84235780000003,267.2980565,30519,5987580.0,29513.0,201783.0,60055.0,0.12044564890093346,48.90093345377898,3.523035230352303,0.12044564890093346,42.66787112315568,0.1652892561983471,51.20867768595041,2.541322314049587,0.21694214876033058,0.04132231404958678,45.82644628099173
240,MISSOURI,2010,10139784.0,5237387.0,68313.0,66944.0,849334.0,,,,,30577,5995715.0,27440.0,200858.0,45671.0,0.09372071227741331,43.25210871602624,5.388940955951265,0.23430178069353325,46.29803186504217,0.1503508185766789,44.50384229869696,3.2241897761443363,0.3341129301703976,0.05011693952555964,51.737387236886065
241,MISSOURI,2011,9842505.0,5100879.0,67274.0,68413.0,846720.0,240.494831,281.9476462,220.346171,275.3685176,30969,6008984.0,26888.0,199085.0,34828.0,0.1265022137887413,49.46236559139785,5.1233396584440225,0.06325110689437065,42.125237191650854,0.21455041934854693,48.312853520577335,3.432806709576751,0.17554125219426564,0.01950458357714063,47.84474351472596
242,MISSOURI,2012,9910617.0,5056789.0,67493.0,68057.0,846122.0,,,,,31205,6024522.0,27189.0,199813.0,35043.0,0.06116207951070336,43.36391437308868,4.4036697247706424,0.24464831804281345,52.59938837920489,0.22213994816734545,44.724176231025545,3.3876342095520178,0.259163272861903,0.09255831173639394,51.314328026656796
243,MISSOURI,2013,10001763.0,5139610.0,67908.0,68401.0,847443.0,239.5483619,282.9884579,222.33418590000002,265.9429631,31499,6044917.0,26216.0,189655.0,56217.0,0.26619343389529726,47.38243123336291,5.190771960958297,0.1774622892635315,56.743566992014195,0.27199782401740785,44.66204270365837,2.9511763905888753,0.4895960832313341,0.10879912960696314,51.51638786889705
244,MISSOURI,2014,10324249.0,5243167.0,68210.0,67879.0,849032.0,,,,,31903,6063589.0,26856.0,176237.0,82021.0,0.11872959335114278,52.59720985455625,3.1760166221430692,0.08904719501335707,46.18581181359454,0.256,50.90133333333333,2.3253333333333335,0.3413333333333333,0.05333333333333334,46.12266666666667
245,MISSOURI,2015,10540353.0,5387766.0,69134.0,67126.0,852108.0,238.9649225,280.82142569999996,222.7255168,270.23681780000004,32295,6083672.0,30261.0,173642.0,59344.0,0.3863134657836645,49.88962472406181,8.857615894039734,0.08278145695364239,45.253863134657834,0.20313406848520024,45.45366608628361,2.3698974656606695,0.30953762816792413,0.07738440704198103,51.58638034436061
246,NEBRASKA,2001,2344564.0,1256013.0,21160.0,21757.0,264861.0,,,,,3915,1720039.0,5214.0,68963.0,39775.0,0.43478260869565216,33.84057971014493,10.507246376811594,4.63768115942029,52.31884057971015,0.5018820577164366,38.77038895859473,8.113759933082394,4.558762024257633,0.04182350480970305,48.013383521539104
247,NEBRASKA,2002,2562812.0,1338653.0,20874.0,21943.0,264962.0,,,,,4048,1727564.0,5428.0,68178.0,39256.0,0.9239516702203269,36.81592039800995,8.742004264392325,2.771855010660981,57.92466240227434,0.6172839506172839,39.34156378600823,7.983539094650206,3.662551440329218,0.0411522633744856,48.35390946502058
248,NEBRASKA,2003,2623966.0,1414919.0,20480.0,22792.0,264823.0,236.25410840000004,282.193756,220.61180209999998,268.3232652,4073,1737475.0,5105.0,65189.0,44409.0,0.535475234270415,36.27844712182062,6.693440428380187,3.0120481927710845,58.70147255689424,0.5647438483259379,37.83783783783784,8.027430415490116,4.195240016135539,0.08067769261799113,49.294070189592574
